spectrogram_path,label,xmin,ymin,xmax,ymax
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB22_0825161000_second_0_to_60.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB22_0825161000_second_60_to_120.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB22_0825161000_second_120_to_180.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB22_0825161000_second_180_to_240.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB22_0825161000_second_240_to_300.png,40Hz,352.0,85.0,370.0,116.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB22_0825161000_second_300_to_360.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB22_0825161000_second_360_to_420.png,40Hz,431.0,85.0,448.0,111.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB22_0825161000_second_360_to_420.png,40Hz,580.0,83.0,598.0,108.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB22_0825161000_second_420_to_480.png,40Hz,147.0,81.0,162.0,112.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB22_0825161000_second_480_to_540.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB22_0825161000_second_540_to_600.png,40Hz,246.0,76.0,262.0,106.0
