spectrogram_path,label,xmin,ymin,xmax,ymax
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-010621_second_0_to_60.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-010621_second_60_to_120.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-010621_second_120_to_180.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-010621_second_180_to_240.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-010621_second_240_to_300.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-010621_second_300_to_360.png,20Hz,53.0,122.0,69.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-010621_second_300_to_360.png,20Hz,480.0,122.0,492.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-010621_second_360_to_420.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-010621_second_420_to_480.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-010621_second_480_to_540.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-010621_second_540_to_600.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-010621_second_600_to_660.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-010621_second_660_to_720.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-010621_second_720_to_780.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-010621_second_780_to_840.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-010621_second_840_to_900.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-010621_second_900_to_960.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-010621_second_960_to_1020.png,40Hz,389.0,94.0,401.0,110.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-010621_second_1020_to_1080.png,40Hz,156.0,91.0,167.0,116.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-010621_second_1080_to_1140.png,,,,,
