spectrogram_path,label,xmin,ymin,xmax,ymax
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB15_0821190000_second_0_to_60.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB15_0821190000_second_60_to_120.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB15_0821190000_second_120_to_180.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB15_0821190000_second_180_to_240.png,A,233.0,60.0,327.0,75.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB15_0821190000_second_240_to_300.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB15_0821190000_second_300_to_360.png,A,315.0,61.0,456.0,76.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB15_0821190000_second_360_to_420.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB15_0821190000_second_420_to_480.png,A,422.0,63.0,526.0,76.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB15_0821190000_second_480_to_540.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB15_0821190000_second_540_to_600.png,,,,,
