spectrogram_path,label,xmin,ymin,xmax,ymax
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815214000_second_0_to_60.png,20Hz,198.0,120.0,220.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815214000_second_0_to_60.png,20Hz,371.0,119.0,399.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815214000_second_0_to_60.png,20Hz,488.0,115.0,505.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815214000_second_60_to_120.png,20Hz,181.0,121.0,204.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815214000_second_60_to_120.png,A,577.0,56.0,601.0,75.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815214000_second_120_to_180.png,A,0.0,56.0,160.0,75.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815214000_second_120_to_180.png,20Hz,102.0,113.0,124.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815214000_second_120_to_180.png,20Hz,280.0,114.0,304.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815214000_second_120_to_180.png,20Hz,424.0,121.0,444.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815214000_second_120_to_180.png,20Hz,544.0,117.0,568.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815214000_second_180_to_240.png,20Hz,99.0,116.0,126.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815214000_second_180_to_240.png,20Hz,284.0,121.0,301.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815214000_second_240_to_300.png,40Hz,435.0,62.0,449.0,106.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815214000_second_300_to_360.png,A,117.0,58.0,299.0,73.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815214000_second_360_to_420.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815214000_second_420_to_480.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815214000_second_480_to_540.png,40Hz,124.0,38.0,150.0,94.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815214000_second_540_to_600.png,,,,,
