spectrogram_path,label,xmin,ymin,xmax,ymax
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB24_0826185000_second_0_to_60.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB24_0826185000_second_60_to_120.png,A,287.0,56.0,478.0,75.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB24_0826185000_second_120_to_180.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB24_0826185000_second_180_to_240.png,A,51.0,58.0,235.0,77.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB24_0826185000_second_240_to_300.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB24_0826185000_second_300_to_360.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB24_0826185000_second_360_to_420.png,A,422.0,58.0,580.0,76.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB24_0826185000_second_420_to_480.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB24_0826185000_second_480_to_540.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB24_0826185000_second_540_to_600.png,,,,,
