spectrogram_path,label,xmin,ymin,xmax,ymax
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB24_0826191000_second_0_to_60.png,A,0.0,57.0,193.0,74.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB24_0826191000_second_60_to_120.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB24_0826191000_second_120_to_180.png,A,84.0,58.0,265.0,76.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB24_0826191000_second_180_to_240.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB24_0826191000_second_240_to_300.png,A,128.0,59.0,301.0,76.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB24_0826191000_second_300_to_360.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB24_0826191000_second_360_to_420.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB24_0826191000_second_420_to_480.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB24_0826191000_second_480_to_540.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB24_0826191000_second_540_to_600.png,,,,,
