spectrogram_path,label,xmin,ymin,xmax,ymax
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815170000_second_0_to_60.png,20Hz,341.0,113.0,379.0,133.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815170000_second_0_to_60.png,20Hz,465.0,113.0,503.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815170000_second_0_to_60.png,20Hz,573.0,112.0,601.0,130.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815170000_second_60_to_120.png,B,165.0,99.0,400.0,125.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815170000_second_60_to_120.png,20Hz,174.0,100.0,396.0,125.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815170000_second_120_to_180.png,A,287.0,60.0,471.0,75.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815170000_second_180_to_240.png,B,118.0,99.0,322.0,111.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815170000_second_240_to_300.png,20Hz,143.0,116.0,176.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815170000_second_240_to_300.png,20Hz,313.0,115.0,360.0,133.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815170000_second_240_to_300.png,20Hz,413.0,115.0,451.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815170000_second_300_to_360.png,20Hz,43.0,116.0,91.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815170000_second_300_to_360.png,A,307.0,58.0,486.0,74.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815170000_second_300_to_360.png,20Hz,308.0,115.0,359.0,133.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815170000_second_300_to_360.png,40Hz,318.0,59.0,489.0,76.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815170000_second_300_to_360.png,20Hz,463.0,116.0,509.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815170000_second_360_to_420.png,B,210.0,96.0,508.0,139.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815170000_second_420_to_480.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815170000_second_480_to_540.png,20Hz,380.0,113.0,420.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815170000_second_480_to_540.png,20Hz,497.0,111.0,546.0,133.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815170000_second_480_to_540.png,20Hz,553.0,117.0,598.0,133.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815170000_second_540_to_600.png,20Hz,68.0,112.0,113.0,132.0
